Year,Sex,Name,Count
1991,Boy,Colt,12
1991,Boy,Coltan,6
1991,Boy,Colten,42
1991,Boy,Colter,10
1991,Boy,Coltin,10
1991,Boy,Colton,279
1991,Boy,Conan,7
1991,Boy,Conner,28
1991,Boy,Connor,440
1991,Boy,Conor,100
1991,Boy,Conrad,61
1991,Boy,Conroy,5
1991,Boy,Constantin,5
1991,Boy,Constantine,6
1991,Boy,Cooper,20
1991,Boy,Corbin,34
1991,Boy,Corbyn,5
1991,Boy,Cordell,18
1991,Boy,Corey,504
1991,Boy,Cornelius,9
1991,Boy,Corrado,5
1991,Boy,Corry,5
1991,Boy,Corwin,8
1991,Boy,Cory,424
1991,Boy,Costa,13
1991,Boy,Coty,12
1991,Boy,Courtland,5
1991,Boy,Courtney,29
1991,Boy,Craig,326
1991,Boy,Creighton,6
1991,Boy,Cristian,20
1991,Boy,Cristobal,5
1991,Boy,Cristopher,10
1991,Boy,Cruz,33
1991,Boy,Cullen,8
1991,Boy,Curtis,503
1991,Boy,Cyle,12
1991,Boy,Cyril,8
1991,Boy,Cyrus,17
1991,Boy,D'Arcy,13
1991,Boy,Dakoda,10
1991,Boy,Dakota,158
1991,Boy,Dale,97
1991,Boy,Dalen,8
1991,Boy,Dallas,127
1991,Boy,Dallen,6
1991,Boy,Dallin,10
1991,Boy,Dallon,5
1991,Boy,Dalton,128
1991,Boy,Damian,82
1991,Boy,Damien,53
1991,Boy,Damion,10
1991,Boy,Damon,44
1991,Boy,Dan,29
1991,Boy,Dana,32
1991,Boy,Dane,76
1991,Boy,Dang,5
1991,Boy,Danial,12
1991,Boy,Danick,31
1991,Boy,Daniel,2684
1991,Boy,Daniele,26
1991,Boy,Danielle,5
1991,Boy,Danik,15
1991,Boy,Danilo,8
1991,Boy,Dannick,6
1991,Boy,Danny,283
1991,Boy,Dante,17
1991,Boy,Danton,15
1991,Boy,Dany,233
1991,Boy,Darby,6
1991,Boy,Darcey,9
1991,Boy,Darcy,114
